id;match_name;match_date;team1_id;team1_score;team2_id;team2_score
579895;Emmen - Eindhoven;2017-03-10 19:00;1910;2;1163;\N
579896;Jong Utrecht - Achilles '29;2017-03-10 19:00;11074;\N;2874;\N
579897;Jong PSV Eindhoven - Almere City;2017-03-10 19:00;6411;\N;2817;\N
579898;Volendam - Helmond Sport;2017-03-10 19:00;1906;1;1908;\N
579899;RKC Waalwijk - TOP Oss;2017-03-10 19:00;650;3;1913;\N
579900;Eindhoven - Jong PSV Eindhoven;2017-03-13 19:00;1163;\N;6411;\N
579901;Achilles '29 - RKC Waalwijk;2017-03-13 22:00;2874;2;650;\N
579902;Ajax Amsterdam U21 - Volendam;2017-03-13 19:00;6410;1;1906;\N
579903;Almere City - Dordrecht;2017-03-13 22:00;2817;3;1917;\N
579904;Den Bosch - VVV;2017-03-13 19:00;1907;\N;170;\N
579905;Fortuna Sittard - NAC Breda;2017-03-13 19:00;1919;\N;166;\N
579906;MVV - Jong Utrecht;2017-03-13 19:00;1918;4;11074;\N
579907;Telstar - Emmen;2017-03-13 19:00;1914;2;1910;\N
579908;TOP Oss - Cambuur;2017-03-13 19:00;1913;2;1916;\N
579909;Den Bosch - RKC Waalwijk;2017-03-17 19:00;1907;1;650;\N
579910;Achilles '29 - Almere City;2017-03-17 19:00;2874;3;2817;\N
579911;Dordrecht - VVV;2017-03-17 19:00;1917;5;170;\N
579912;Emmen - TOP Oss;2017-03-17 19:00;1910;2;1913;\N
579913;NAC Breda - Ajax Amsterdam U21;2017-03-17 19:00;166;4;6410;\N
579914;Jong Utrecht - Eindhoven;2017-03-17 19:00;11074;3;1163;\N
579915;Jong PSV Eindhoven - Helmond Sport;2017-03-17 19:00;6411;3;1908;\N
579916;Telstar - MVV;2017-03-17 19:00;1914;1;1918;\N
579917;Volendam - Cambuur;2017-03-19 13:30;1906;1;1916;\N
579918;Almere City - Telstar;2017-03-31 18:00;2817;2;1914;\N
579919;Cambuur - Emmen;2017-03-31 18:00;1916;1;1910;\N
579920;RKC Waalwijk - Volendam;2017-03-31 18:00;650;1;1906;\N
579921;MVV - Fortuna Sittard;2017-04-02 12:30;1918;1;1919;\N
579922;TOP Oss - Achilles '29;2017-03-31 18:00;1913;4;2874;\N
579923;Eindhoven - Den Bosch;2017-03-31 18:00;1163;4;1907;\N
579924;Helmond Sport - Dordrecht;2017-03-31 18:00;1908;1;1917;\N
579925;VVV - NAC Breda;2017-03-31 18:00;170;\N;166;\N
579926;Ajax Amsterdam U21 - Jong Utrecht;2017-04-03 18:00;6410;2;11074;\N
579927;Den Bosch - MVV;2017-04-07 18:00;1907;2;1918;\N
579928;Dordrecht - Eindhoven;2017-04-07 18:00;1917;1;1163;\N
579929;Fortuna Sittard - Helmond Sport;2017-04-07 18:00;1919;4;1908;\N
579930;Emmen - Achilles '29;2017-04-07 18:00;1910;1;2874;\N
579931;Telstar - Ajax Amsterdam U21;2017-04-07 18:00;1914;1;6410;\N
579932;VVV - Almere City;2017-04-07 18:00;170;3;2817;\N
579933;NAC Breda - Cambuur;2017-04-07 18:00;166;\N;1916;\N
579934;Jong PSV Eindhoven - Volendam;2017-04-10 18:00;6411;2;1906;\N
579935;Jong Utrecht - TOP Oss;2017-04-10 18:00;11074;2;1913;\N
579936;TOP Oss - Jong PSV Eindhoven;2017-04-14 18:00;1913;2;6411;\N
579937;Achilles '29 - Den Bosch;2017-04-14 18:00;2874;2;1907;\N
579938;Ajax Amsterdam U21 - Dordrecht;2017-04-14 18:00;6410;1;1917;\N
579939;Almere City - Jong Utrecht;2017-04-14 21:00;2817;2;11074;\N
579940;Cambuur - Telstar;2017-04-14 18:00;1916;5;1914;\N
579941;Eindhoven - Fortuna Sittard;2017-04-14 21:00;1163;3;1919;\N
579942;Helmond Sport - NAC Breda;2017-04-14 18:00;1908;2;166;\N
579943;RKC Waalwijk - VVV;2017-04-14 18:00;650;1;170;\N
579944;MVV - Emmen;2017-04-14 18:00;1918;2;1910;\N
579945;Cambuur - Eindhoven;2017-04-28 18:00;1916;4;1163;\N
579946;Dordrecht - Emmen;2017-04-28 18:00;1917;\N;1910;\N
579947;NAC Breda - TOP Oss;2017-04-28 18:00;166;4;1913;\N
579948;Jong PSV Eindhoven - Telstar;2017-04-28 18:00;6411;1;1914;\N
579949;Volendam - MVV;2017-04-28 18:00;1906;3;1918;\N
579950;Jong Utrecht - Den Bosch;2017-04-25 18:00;11074;5;1907;\N
579951;VVV - Ajax Amsterdam U21;2017-04-28 18:00;170;1;6410;\N
579952;Helmond Sport - Almere City;2017-04-28 18:00;1908;1;2817;\N
579953;RKC Waalwijk - Fortuna Sittard;2017-04-28 18:00;650;3;1919;\N
579954;Den Bosch - Dordrecht;2017-05-05 18:00;1907;1;1917;\N
579955;MVV - RKC Waalwijk;2017-05-05 18:00;1918;1;650;\N
579956;Achilles '29 - Jong PSV Eindhoven;2017-05-05 18:00;2874;1;6411;\N
579957;Ajax Amsterdam U21 - Cambuur;2017-05-05 18:00;6410;2;1916;\N
579958;Almere City - NAC Breda;2017-05-05 18:00;2817;\N;166;\N
579959;Eindhoven - Helmond Sport;2017-05-05 18:00;1163;2;1908;\N
579960;Emmen - Jong Utrecht;2017-05-05 18:00;1910;\N;11074;\N
579961;Fortuna Sittard - Volendam;2017-05-05 18:00;1919;3;1906;\N
579962;Telstar - VVV;2017-05-05 18:00;1914;1;170;\N
579963;Dordrecht - Telstar;2017-04-17 12:30;1917;\N;1914;\N
579964;Fortuna Sittard - TOP Oss;2017-04-17 12:30;1919;2;1913;\N
579965;Volendam - Achilles '29;2017-04-17 12:30;1906;1;2874;\N
579966;Jong PSV Eindhoven - Ajax Amsterdam U21;2017-04-17 12:30;6411;3;6410;\N
579967;RKC Waalwijk - Almere City;2017-04-17 12:30;650;1;2817;\N
579968;Jong Utrecht - Cambuur;2017-04-17 12:30;11074;\N;1916;\N
579969;Helmond Sport - Den Bosch;2017-04-17 12:30;1908;2;1907;\N
579970;NAC Breda - Eindhoven;2017-04-17 12:30;166;3;1163;\N
579971;VVV - Emmen;2017-04-17 12:30;170;\N;1910;\N
579972;MVV - Jong PSV Eindhoven;2017-04-21 18:00;1918;2;6411;\N
579973;Achilles '29 - Dordrecht;2017-04-21 18:00;2874;2;1917;\N
579974;Ajax Amsterdam U21 - Helmond Sport;2017-04-21 18:00;6410;2;1908;\N
579975;Cambuur - RKC Waalwijk;2017-04-21 21:00;1916;5;650;\N
579976;Den Bosch - Fortuna Sittard;2017-04-21 18:00;1907;1;1919;\N
579977;Eindhoven - VVV;2017-04-21 18:00;1163;\N;170;\N
579978;Emmen - NAC Breda;2017-04-21 18:00;1910;\N;166;\N
579979;TOP Oss - Volendam;2017-04-21 18:00;1913;2;1906;\N
579980;Telstar - Jong Utrecht;2017-04-21 18:00;1914;3;11074;\N
579981;De Graafschap - Eindhoven;2016-08-05 18:00;158;4;1163;\N
579982;Den Bosch - De Graafschap;2016-08-12 18:00;1907;2;158;\N
579983;De Graafschap - Jong Utrecht;2016-08-19 18:00;158;3;11074;\N
579984;Cambuur - De Graafschap;2016-08-22 18:00;1916;1;158;\N
579985;De Graafschap - VVV;2016-08-26 18:00;158;\N;170;\N
579986;Telstar - De Graafschap;2016-09-09 18:00;1914;2;158;\N
579987;De Graafschap - Emmen;2016-09-16 18:00;158;3;1910;\N
579988;NAC Breda - De Graafschap;2016-09-23 18:00;166;1;158;\N
579989;De Graafschap - Dordrecht;2016-09-30 18:00;158;2;1917;\N
579990;Ajax Amsterdam U21 - De Graafschap;2016-10-17 18:00;6410;4;158;\N
579991;De Graafschap - Helmond Sport;2016-10-21 18:00;158;2;1908;\N
579992;Achilles '29 - De Graafschap;2016-10-28 18:00;2874;\N;158;\N
579993;De Graafschap - Fortuna Sittard;2016-11-04 19:00;158;5;1919;\N
579994;Jong PSV Eindhoven - De Graafschap;2016-11-21 19:00;6411;1;158;\N
579995;RKC Waalwijk - De Graafschap;2016-11-25 19:00;650;2;158;\N
579996;De Graafschap - Volendam;2016-11-28 19:00;158;1;1906;\N
579997;De Graafschap - TOP Oss;2016-12-02 19:00;158;3;1913;\N
579998;MVV - De Graafschap;2016-12-09 19:00;1918;2;158;\N
579999;De Graafschap - Almere City;2016-12-16 19:00;158;4;2817;\N
580000;Eindhoven - De Graafschap;2017-01-13 19:00;1163;2;158;\N
580001;De Graafschap - Den Bosch;2017-01-20 19:00;158;\N;1907;\N
580002;Jong Utrecht - De Graafschap;2017-01-30 19:00;11074;3;158;\N
580003;VVV - De Graafschap;2017-02-03 19:00;170;4;158;\N
580004;De Graafschap - Cambuur;2017-02-06 19:00;158;3;1916;\N
580005;Emmen - De Graafschap;2017-02-10 19:00;1910;2;158;\N
580006;De Graafschap - Telstar;2017-02-17 19:00;158;2;1914;\N
580007;Dordrecht - De Graafschap;2017-02-24 19:00;1917;\N;158;\N
580008;De Graafschap - NAC Breda;2017-03-03 19:00;158;2;166;\N
580009;De Graafschap - Ajax Amsterdam U21;2017-03-10 19:00;158;3;6410;\N
580010;Helmond Sport - De Graafschap;2017-03-13 22:00;1908;\N;158;\N
580011;Fortuna Sittard - De Graafschap;2017-03-17 19:00;1919;3;158;\N
580012;De Graafschap - Jong PSV Eindhoven;2017-03-31 18:00;158;2;6411;\N
580013;De Graafschap - RKC Waalwijk;2017-04-07 18:00;158;4;650;\N
580014;Volendam - De Graafschap;2017-04-14 18:00;1906;2;158;\N
580015;De Graafschap - Achilles '29;2017-04-28 18:00;158;3;2874;\N
580016;TOP Oss - De Graafschap;2017-05-05 18:00;1913;2;158;\N
580017;De Graafschap - MVV;2017-04-17 12:30;158;2;1918;\N
580018;Almere City - De Graafschap;2017-04-21 18:00;2817;1;158;\N
580019;NEC - Zwolle;2016-08-05 18:00;69;1;1905;\N
580020;Willem II - Vitesse;2016-08-06 18:45;172;1;171;\N
580021;Utrecht - PSV;2016-08-06 17:45;162;1;168;\N
580022;ADO Den Haag - Go Ahead Eagles;2016-08-06 16:30;155;3;1911;\N
580023;Groningen - Feyenoord;2016-08-07 10:30;160;\N;64;\N
580024;AZ - Heerenveen;2016-08-07 12:30;156;2;164;\N
580025;Sparta Rotterdam - Ajax;2016-08-07 12:30;1909;1;157;\N
580026;Roda JC Kerkrade - Heracles;2016-08-07 14:45;169;1;165;\N
580027;Heerenveen - Utrecht;2016-08-12 18:00;164;2;162;\N
580028;Excelsior Rotterdam - Groningen;2016-08-13 16:30;159;2;160;\N
580029;Ajax - Roda JC Kerkrade;2016-08-13 17:45;157;2;169;\N
580030;Vitesse - ADO Den Haag;2016-08-13 17:45;171;1;155;\N
580031;Zwolle - Sparta Rotterdam;2016-08-13 18:45;1905;\N;1909;\N
580032;Heracles - Willem II;2016-08-14 10:30;165;3;172;\N
580033;Go Ahead Eagles - NEC;2016-08-14 12:30;1911;2;69;\N
580034;PSV - AZ;2016-08-14 14:45;168;1;156;\N
580035;Excelsior Rotterdam - ADO Den Haag;2016-08-19 18:00;159;1;155;\N
580036;Roda JC Kerkrade - Vitesse;2016-08-20 16:30;169;\N;171;\N
580037;Ajax - Willem II;2016-08-20 17:45;157;1;172;\N
580038;Zwolle - PSV;2016-08-20 17:45;1905;\N;168;\N
580039;NEC - Heerenveen;2016-08-20 18:45;69;2;164;\N
580040;Utrecht - AZ;2016-08-21 12:30;162;1;156;\N
580041;Sparta Rotterdam - Go Ahead Eagles;2016-08-21 12:30;1909;1;1911;\N
580042;Heracles - Feyenoord;2016-08-21 14:45;165;\N;64;\N
580043;Vitesse - Utrecht;2016-08-26 18:00;171;1;162;\N
580044;Willem II - Roda JC Kerkrade;2016-08-27 16:30;172;\N;169;\N
580045;Heerenveen - Zwolle;2016-08-27 17:45;164;1;1905;\N
580046;Feyenoord - Excelsior Rotterdam;2016-08-27 17:45;64;4;159;\N
580047;PSV - Groningen;2016-08-28 10:30;168;\N;160;\N
580048;ADO Den Haag - Heracles;2016-08-28 12:30;155;1;165;\N
580049;Go Ahead Eagles - Ajax;2016-08-28 12:30;1911;\N;157;\N
580050;AZ - NEC;2016-08-28 14:45;156;2;69;\N
580051;AZ - Willem II;2016-09-10 16:30;156;2;172;\N
580052;NEC - PSV;2016-09-10 17:45;69;\N;168;\N
580053;Ajax - Vitesse;2016-09-11 14:45;157;1;171;\N
580054;Excelsior Rotterdam - Heracles;2016-09-10 18:45;159;3;165;\N
580055;Feyenoord - ADO Den Haag;2016-09-11 10:30;64;3;155;\N
580056;Groningen - Sparta Rotterdam;2016-09-11 12:30;160;1;1909;\N
580057;Go Ahead Eagles - Roda JC Kerkrade;2016-09-11 12:30;1911;2;169;\N
580058;Zwolle - Utrecht;2016-09-10 16:30;1905;1;162;\N
580059;Utrecht - Groningen;2016-09-16 18:00;162;1;160;\N
580060;Vitesse - Go Ahead Eagles;2016-09-17 17:45;171;2;1911;\N
580061;Roda JC Kerkrade - Heerenveen;2016-09-17 17:45;169;\N;164;\N
580062;Willem II - Excelsior Rotterdam;2016-09-17 18:45;172;1;159;\N
580063;Sparta Rotterdam - NEC;2016-09-18 10:30;1909;2;69;\N
580064;Zwolle - AZ;2016-09-18 12:30;1905;\N;156;\N
580065;PSV - Feyenoord;2016-09-18 12:30;168;\N;64;\N
580066;Heracles - Ajax;2016-09-18 14:45;165;\N;157;\N
580067;ADO Den Haag - Heerenveen;2016-09-24 16:30;155;\N;164;\N
580068;Groningen - Heracles;2016-09-24 16:30;160;\N;165;\N
580069;Ajax - Zwolle;2016-09-24 17:45;157;5;1905;\N
580070;AZ - Go Ahead Eagles;2016-09-24 18:45;156;2;1911;\N
580071;Excelsior Rotterdam - PSV;2016-09-24 18:45;159;1;168;\N
580072;NEC - Willem II;2016-09-25 10:30;69;\N;172;\N
580073;Utrecht - Sparta Rotterdam;2016-09-25 12:30;162;2;1909;\N
580074;Feyenoord - Roda JC Kerkrade;2016-09-25 14:45;64;5;169;\N
580075;Zwolle - ADO Den Haag;2016-09-30 18:00;1905;2;155;\N
580076;Vitesse - Groningen;2016-10-01 16:30;171;2;160;\N
580077;Heerenveen - PSV;2016-10-01 17:45;164;1;168;\N
580078;Roda JC Kerkrade - NEC;2016-10-01 17:45;169;\N;69;\N
580079;Go Ahead Eagles - Excelsior Rotterdam;2016-10-01 18:45;1911;3;159;\N
580080;Ajax - Utrecht;2016-10-02 10:30;157;3;162;\N
580081;Willem II - Feyenoord;2016-10-02 12:30;172;\N;64;\N
580082;Sparta Rotterdam - AZ;2016-10-02 14:45;1909;1;156;\N
580083;Sparta Rotterdam - Willem II;2016-10-15 16:30;1909;2;172;\N
580084;Utrecht - Go Ahead Eagles;2016-10-15 16:30;162;3;1911;\N
580085;PSV - Heracles;2016-10-15 17:45;168;1;165;\N
580086;ADO Den Haag - Ajax;2016-10-16 14:45;155;\N;157;\N
580087;AZ - Vitesse;2016-10-15 18:45;156;2;171;\N
580088;Excelsior Rotterdam - Roda JC Kerkrade;2016-10-16 12:30;159;\N;169;\N
580089;NEC - Feyenoord;2016-10-16 12:30;69;1;64;\N
580090;Groningen - Heerenveen;2016-10-15 18:45;160;\N;164;\N
580091;Excelsior Rotterdam - Zwolle;2016-10-21 18:00;159;\N;1905;\N
580092;PSV - Sparta Rotterdam;2016-10-22 17:45;168;1;1909;\N
580093;Roda JC Kerkrade - ADO Den Haag;2016-10-22 17:45;169;1;155;\N
580094;Willem II - Utrecht;2016-10-22 18:45;172;\N;162;\N
580095;NEC - Vitesse;2016-10-23 10:30;69;1;171;\N
580096;Feyenoord - Ajax;2016-10-23 12:30;64;1;157;\N
580097;Groningen - AZ;2016-10-23 12:30;160;2;156;\N
580098;Heerenveen - Heracles;2016-10-23 14:45;164;3;165;\N
580099;Willem II - Groningen;2016-10-29 16:30;172;2;160;\N
580100;Heracles - Sparta Rotterdam;2016-10-29 17:45;165;2;1909;\N
580101;Vitesse - PSV;2016-10-29 17:45;171;\N;168;\N
580102;Ajax - Excelsior Rotterdam;2016-10-29 18:45;157;1;159;\N
580103;Zwolle - Go Ahead Eagles;2016-10-30 11:30;1905;3;1911;\N
580104;Feyenoord - Heerenveen;2016-10-30 13:30;64;2;164;\N
580105;Utrecht - NEC;2016-10-30 13:30;162;1;69;\N
580106;ADO Den Haag - AZ;2016-10-30 15:45;155;\N;156;\N
580107;Sparta Rotterdam - Heerenveen;2016-11-04 19:00;1909;3;164;\N
580108;Zwolle - Roda JC Kerkrade;2016-11-05 19:45;1905;\N;169;\N
580109;NEC - Groningen;2016-11-05 18:45;69;1;160;\N
580110;ADO Den Haag - Willem II;2016-11-05 17:30;155;1;172;\N
580111;Utrecht - Excelsior Rotterdam;2016-11-06 11:30;162;2;159;\N
580112;AZ - Ajax;2016-11-06 13:30;156;2;157;\N
580113;Vitesse - Heracles;2016-11-06 13:30;171;1;165;\N
580114;Go Ahead Eagles - Feyenoord;2016-11-06 15:45;1911;1;64;\N
580115;Heerenveen - Vitesse;2016-11-19 17:30;164;1;171;\N
580116;Heracles - Go Ahead Eagles;2016-11-19 17:30;165;2;1911;\N
580117;Willem II - PSV;2016-11-19 18:45;172;\N;168;\N
580118;Ajax - NEC;2016-11-20 13:30;157;5;69;\N
580119;Excelsior Rotterdam - Sparta Rotterdam;2016-11-19 19:45;159;3;1909;\N
580120;Roda JC Kerkrade - AZ;2016-11-20 11:30;169;1;156;\N
580121;Groningen - ADO Den Haag;2016-11-19 19:45;160;2;155;\N
580122;Feyenoord - Zwolle;2016-11-20 15:45;64;3;1905;\N
580123;Go Ahead Eagles - Willem II;2016-11-25 19:00;1911;\N;172;\N
580124;Vitesse - Excelsior Rotterdam;2016-11-26 17:30;171;2;159;\N
580125;PSV - ADO Den Haag;2016-11-26 18:45;168;3;155;\N
580126;Zwolle - Groningen;2016-11-26 18:45;1905;\N;160;\N
580127;Sparta Rotterdam - Roda JC Kerkrade;2016-11-27 11:30;1909;2;169;\N
580128;AZ - Heracles;2016-11-27 13:30;156;5;165;\N
580129;Heerenveen - Ajax;2016-11-27 13:30;164;\N;157;\N
580130;Utrecht - Feyenoord;2016-11-27 15:45;162;3;64;\N
580131;Heracles - NEC;2016-12-02 19:00;165;2;69;\N
580132;Go Ahead Eagles - Heerenveen;2016-12-03 17:30;1911;1;164;\N
580133;Excelsior Rotterdam - AZ;2016-12-03 18:45;159;3;156;\N
580134;Roda JC Kerkrade - PSV;2016-12-03 18:45;169;\N;168;\N
580135;Ajax - Groningen;2016-12-04 15:45;157;2;160;\N
580136;ADO Den Haag - Utrecht;2016-12-04 11:30;155;\N;162;\N
580137;Feyenoord - Sparta Rotterdam;2016-12-04 13:30;64;6;1909;\N
580138;Vitesse - Zwolle;2016-12-03 19:45;171;3;1905;\N
580139;Groningen - Roda JC Kerkrade;2016-12-09 19:00;160;2;169;\N
580140;NEC - ADO Den Haag;2016-12-10 17:30;69;3;155;\N
580141;PSV - Go Ahead Eagles;2016-12-10 18:45;168;1;1911;\N
580142;Heerenveen - Excelsior Rotterdam;2016-12-10 18:45;164;2;159;\N
580143;Zwolle - Willem II;2016-12-10 19:45;1905;\N;172;\N
580144;Sparta Rotterdam - Vitesse;2016-12-11 11:30;1909;\N;171;\N
580145;AZ - Feyenoord;2016-12-11 13:30;156;\N;64;\N
580146;Utrecht - Heracles;2016-12-11 13:30;162;2;165;\N
580147;Willem II - Heerenveen;2016-12-16 19:00;172;2;164;\N
580148;Roda JC Kerkrade - Utrecht;2016-12-17 17:30;169;\N;162;\N
580149;Feyenoord - Vitesse;2016-12-17 18:45;64;3;171;\N
580150;ADO Den Haag - Sparta Rotterdam;2016-12-18 13:30;155;1;1909;\N
580151;Heracles - Zwolle;2016-12-18 13:30;165;3;1905;\N
580152;Excelsior Rotterdam - NEC;2016-12-18 11:30;159;2;69;\N
580153;Groningen - Go Ahead Eagles;2016-12-18 13:30;160;1;1911;\N
580154;Ajax - PSV;2016-12-18 15:45;157;1;168;\N
580155;Go Ahead Eagles - AZ;2017-01-13 19:00;1911;1;156;\N
580156;Heerenveen - ADO Den Haag;2017-01-14 17:30;164;2;155;\N
580157;Heracles - Groningen;2017-01-14 18:45;165;1;160;\N
580158;PSV - Excelsior Rotterdam;2017-01-14 18:45;168;2;159;\N
580159;Sparta Rotterdam - Utrecht;2017-01-14 19:45;1909;1;162;\N
580160;Roda JC Kerkrade - Feyenoord;2017-01-15 11:30;169;\N;64;\N
580161;Zwolle - Ajax;2017-01-15 13:30;1905;1;157;\N
580162;Willem II - NEC;2017-01-15 15:45;172;\N;69;\N
580163;AZ - Sparta Rotterdam;2017-01-21 17:30;156;1;1909;\N
580164;ADO Den Haag - Zwolle;2017-01-21 18:45;155;1;1905;\N
580165;Feyenoord - Willem II;2017-01-21 18:45;64;1;172;\N
580166;Groningen - Vitesse;2017-01-21 19:45;160;1;171;\N
580167;Utrecht - Ajax;2017-01-22 11:30;162;\N;157;\N
580168;Excelsior Rotterdam - Go Ahead Eagles;2017-01-22 13:30;159;1;1911;\N
580169;NEC - Roda JC Kerkrade;2017-01-22 13:30;69;2;169;\N
580170;PSV - Heerenveen;2017-01-22 15:45;168;4;164;\N
580171;Willem II - Sparta Rotterdam;2017-01-27 19:00;172;3;1909;\N
580172;Go Ahead Eagles - Utrecht;2017-01-28 17:30;1911;\N;162;\N
580173;Heracles - PSV;2017-01-28 18:45;165;1;168;\N
580174;Roda JC Kerkrade - Excelsior Rotterdam;2017-01-28 18:45;169;4;159;\N
580175;Vitesse - AZ;2017-01-29 13:30;171;2;156;\N
580176;Heerenveen - Groningen;2017-01-29 11:30;164;\N;160;\N
580177;Ajax - ADO Den Haag;2017-01-29 13:30;157;3;155;\N
580178;Feyenoord - NEC;2017-01-29 15:45;64;4;69;\N
580179;ADO Den Haag - Vitesse;2017-02-03 19:00;155;\N;171;\N
580180;NEC - Go Ahead Eagles;2017-02-04 17:30;69;1;1911;\N
580181;AZ - PSV;2017-02-04 18:45;156;2;168;\N
580182;Willem II - Heracles;2017-02-04 18:45;172;1;165;\N
580183;Groningen - Excelsior Rotterdam;2017-02-04 19:45;160;1;159;\N
580184;Roda JC Kerkrade - Ajax;2017-02-05 11:30;169;\N;157;\N
580185;Sparta Rotterdam - Zwolle;2017-02-05 13:30;1909;2;1905;\N
580186;Utrecht - Heerenveen;2017-02-05 15:45;162;1;164;\N
580187;Zwolle - NEC;2017-02-10 19:00;1905;2;69;\N
580188;Heracles - Roda JC Kerkrade;2017-02-11 17:30;165;2;169;\N
580189;Go Ahead Eagles - ADO Den Haag;2017-02-11 18:45;1911;3;155;\N
580190;Feyenoord - Groningen;2017-02-11 18:45;64;2;160;\N
580191;Vitesse - Willem II;2017-02-11 19:45;171;\N;172;\N
580192;Ajax - Sparta Rotterdam;2017-02-12 13:30;157;2;1909;\N
580193;Heerenveen - AZ;2017-02-12 13:30;164;1;156;\N
580194;PSV - Utrecht;2017-02-12 15:45;168;3;162;\N
580195;Roda JC Kerkrade - Go Ahead Eagles;2017-02-17 19:00;169;1;1911;\N
580196;Willem II - AZ;2017-02-19 11:30;172;1;156;\N
580197;PSV - NEC;2017-02-18 18:45;168;3;69;\N
580198;Utrecht - Zwolle;2017-02-18 19:45;162;3;1905;\N
580199;Heracles - Excelsior Rotterdam;2017-02-18 18:45;165;4;159;\N
580200;Vitesse - Ajax;2017-02-19 13:30;171;\N;157;\N
580201;Sparta Rotterdam - Groningen;2017-02-19 13:30;1909;2;160;\N
580202;ADO Den Haag - Feyenoord;2017-02-19 15:45;155;\N;64;\N
580203;Groningen - Utrecht;2017-02-25 17:30;160;2;162;\N
580204;AZ - Zwolle;2017-02-26 13:30;156;1;1905;\N
580205;Excelsior Rotterdam - Willem II;2017-02-25 18:45;159;\N;172;\N
580206;Heerenveen - Roda JC Kerkrade;2017-02-25 19:45;164;3;169;\N
580207;Go Ahead Eagles - Vitesse;2017-02-26 11:30;1911;1;171;\N
580208;Feyenoord - PSV;2017-02-26 13:30;64;2;168;\N
580209;NEC - Sparta Rotterdam;2017-02-25 18:45;69;\N;1909;\N
580210;Ajax - Heracles;2017-02-26 15:45;157;4;165;\N
580211;AZ - Excelsior Rotterdam;2017-03-05 11:30;156;1;159;\N
580212;PSV - Roda JC Kerkrade;2017-03-04 18:45;168;4;169;\N
580213;Heerenveen - Go Ahead Eagles;2017-03-03 19:00;164;2;1911;\N
580214;Zwolle - Vitesse;2017-03-04 19:45;1905;3;171;\N
580215;Sparta Rotterdam - Feyenoord;2017-03-05 11:30;1909;1;64;\N
580216;Groningen - Ajax;2017-03-05 13:30;160;1;157;\N
580217;Utrecht - ADO Den Haag;2017-03-05 13:30;162;1;155;\N
580218;NEC - Heracles;2017-03-05 15:45;69;3;165;\N
580219;Vitesse - Sparta Rotterdam;2017-03-10 19:00;171;5;1909;\N
580220;ADO Den Haag - NEC;2017-03-11 17:30;155;1;69;\N
580221;Go Ahead Eagles - PSV;2017-03-11 18:45;1911;1;168;\N
580222;Heracles - Utrecht;2017-03-11 18:45;165;2;162;\N
580223;Excelsior Rotterdam - Heerenveen;2017-03-11 19:45;159;4;164;\N
580224;Willem II - Zwolle;2017-03-12 11:30;172;2;1905;\N
580225;Feyenoord - AZ;2017-03-12 13:30;64;5;156;\N
580226;Roda JC Kerkrade - Groningen;2017-03-12 13:30;169;3;160;\N
580227;Groningen - Willem II;2017-03-18 17:30;160;1;172;\N
580228;NEC - Utrecht;2017-03-18 18:45;69;\N;162;\N
580229;PSV - Vitesse;2017-03-18 18:45;168;1;171;\N
580230;AZ - ADO Den Haag;2017-03-19 15:45;156;4;155;\N
580231;Heerenveen - Feyenoord;2017-03-19 11:30;164;1;64;\N
580232;Go Ahead Eagles - Zwolle;2017-03-19 13:30;1911;1;1905;\N
580233;Excelsior Rotterdam - Ajax;2017-03-19 13:30;159;1;157;\N
580234;Sparta Rotterdam - Heracles;2017-03-18 19:45;1909;3;165;\N
580235;AZ - Groningen;2017-04-01 16:30;156;\N;160;\N
580236;Zwolle - Excelsior Rotterdam;2017-04-01 16:30;1905;1;159;\N
580237;Sparta Rotterdam - PSV;2017-04-01 17:45;1909;\N;168;\N
580238;Heracles - Heerenveen;2017-04-01 18:45;165;4;164;\N
580239;Utrecht - Willem II;2017-04-01 18:45;162;2;172;\N
580240;Vitesse - NEC;2017-04-02 10:30;171;2;69;\N
580241;ADO Den Haag - Roda JC Kerkrade;2017-04-02 12:30;155;4;169;\N
580242;Ajax - Feyenoord;2017-04-02 12:30;157;2;64;\N
580243;Excelsior Rotterdam - Utrecht;2017-04-04 16:30;159;1;162;\N
580244;Heerenveen - Sparta Rotterdam;2017-04-04 18:45;164;3;1909;\N
580245;Ajax - AZ;2017-04-05 18:45;157;4;156;\N
580246;Heracles - Vitesse;2017-04-05 16:30;165;\N;171;\N
580247;Groningen - NEC;2017-04-05 17:45;160;2;69;\N
580248;Feyenoord - Go Ahead Eagles;2017-04-05 18:45;64;8;1911;\N
580249;Willem II - ADO Den Haag;2017-04-05 18:45;172;1;155;\N
580250;Roda JC Kerkrade - Zwolle;2017-04-06 16:30;169;2;1905;\N
580251;Sparta Rotterdam - Excelsior Rotterdam;2017-04-07 18:00;1909;2;159;\N
580252;Vitesse - Heerenveen;2017-04-08 16:30;171;4;164;\N
580253;ADO Den Haag - Groningen;2017-04-08 17:45;155;4;160;\N
580254;NEC - Ajax;2017-04-08 17:45;69;1;157;\N
580255;Go Ahead Eagles - Heracles;2017-04-08 18:45;1911;1;165;\N
580256;AZ - Roda JC Kerkrade;2017-04-09 10:30;156;1;169;\N
580257;Zwolle - Feyenoord;2017-04-09 12:30;1905;2;64;\N
580258;PSV - Willem II;2017-04-09 14:45;168;5;172;\N
580259;Heracles - AZ;2017-04-14 18:00;165;1;156;\N
580260;Roda JC Kerkrade - Sparta Rotterdam;2017-04-15 16:30;169;3;1909;\N
